Year,Holy Year,Total Pilgrims,Gender,Number of Pilgrims by Gender,Completed by,Completed by Number of Pilgrims,Motivation,Motivation Number of Pilgrims,Nationality,Lat,Long,Number of Pilgrims by Nationality,Region Started,Number of Pilgrims per Region Started,Camino Route,Number of Pilgrims per Route,Age Range,Number of Pilgrims per Age Range
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Costa Rica ,10.2735633,-84.0739102,96,Chaves-Portugal ,328,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Egipto ,26.2540493,29.2675469,2,Coimbra ,157,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Somalia ,8.3676771,49.083416,1,Com. Valenciana - C.F. ,146,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Com. Valenciana - O.C. ,112,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Georgia ,41.6809707,44.0287382,6,Córdoba ,37,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Corredoiras ,1,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Covelo ,3,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bahamas ,24.7736546,-78.0000547,1,Cruz de Ferro ,122,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Dinamarca ,6,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Eslovaquia ,13,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Macedonia ,41.6171214,21.7168387,3,Esposende ,24,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Chipre ,34.9823018,33.1451285,12,Estella ,73,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Jordania ,31.1667049,36.941628,6,Faro ,37,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Sri Lanka ,7.5554942,80.7137847,1,Fatima ,134,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Corea ,36.638392,127.6961188,3842,Ferrol ,6823,Camino de Invierno ,131,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Luxemburgo ,49.8158683,6.1296751,125,Finisterra ,363,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Finlandia ,3,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Fonfría ,16,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Rep. Dominicana ,19.0974031,-70.3028026,58,Fonsagrada - C.P. ,287,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Suiza ,46.7985624,8.2319736,1386,Francia - C.F. ,2447,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Honduras ,15.2572432,-86.0755145,29,Francia - C.N ,220,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Túnez ,33.8439408,9.400138,3,Frómista ,179,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Gándara ,1,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Eslovenia ,45.8133113,14.4808369,506,Gijón ,808,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Gonzar ,1,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Grado ,20,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Mozambique ,-19.302233,34.9144977,11,Granada ,70,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Guinea Ecuatorial ,1.613172,10.5170357,1,Grandas de Salime - C.P. ,133,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Mónaco ,43.733334,7.416667,2,Granja de Moreruela ,161,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Grecia ,1,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Montenegro ,42.9868853,19.5180992,2,Gudiña ,175,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Líbano ,33.8750629,35.843409,58,Guimaraes ,282,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Guitiriz ,2,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Guntín ,3,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Indonesia ,-2.4833826,117.8902853,31,Hendaya ,232,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Lituania ,55.3500003,23.7499997,405,Holanda ,683,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Irán ,32.6475314,54.5643516,22,Hospital de Orbigo ,104,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Siria ,34.6401861,39.0494106,5,Huelva ,34,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Hungría ,8,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Inglaterra C.F. ,2,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Irlanda C. Ing ,1,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Irlanda C.F. ,12,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Polonia ,52.215933,19.134422,2964,Irún ,3828,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Argelia ,28.0000272,2.9999825,13,Italia ,76,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Malasia ,4.5693754,102.2656823,45,Jaca ,245,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Jerusalem ,2,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,La Bañeza ,13,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,La Mesa ,13,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Camerún ,4.6125522,13.1535811,6,La Rioja ,41,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Las Médulas ,6,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,El Salvador ,13.8000382,-88.9140683,33,Laza ,235,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Dinamarca ,55.670249,10.3333283,1741,Le Puy ,3625,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,Wheelchair,98,NULL,NULL,Portugal ,40.0332629,-7.8896263,11663,León ,11411,Via de la Plata ,8491,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Leyre ,3,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Colombia ,4.099917,-72.9088133,693,Lisboa ,1435,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,China ,35.000074,104.999927,510,Logroño ,881,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Andorra ,42.5407167,1.5732033,75,Lourdes ,322,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Albania ,41.000028,19.9999619,18,Lourenzá ,97,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Japón ,36.5748441,139.2394179,1095,Lugo - C.P. ,2201,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Luxemburgo ,9,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Malta ,35.8885993,14.4476911,158,Madrid - C.F. ,485,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Samoa Occidental ,-13.7693895,-172.12005,1,Madrid - V.P. ,144,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Jamaica ,18.1850507,-77.3947693,4,Malaga ,30,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Mella ,1,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Santo Tomé y Príncipe ,0.8875498,6.9648718,1,Mérida ,119,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,mirallos ,1,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Azerbaiyán ,40.3936294,47.7872508,1,Molinaseca ,115,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Armenia ,40.7696272,44.6736646,25,Mondoñedo ,209,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Costa de Marfil ,7.9897371,-5.5679458,5,Monforte de Lemos ,33,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Montserrat ,106,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Murcia ,22,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Cuba ,23.0131338,-80.8328748,58,Muxia ,289,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Benin ,9.5293472,2.2584408,2,Nájera ,156,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Arabia Saudí ,25.6242618,42.3528328,1,Navarra ,118,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Grecia ,38.9953683,21.9877132,93,Neda ,327,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,O Barco de Valdeorras ,1,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Estados Unidos ,39.7837304,-100.445882,11578,Oporto ,10641,Camino Primitivo ,8275,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ortigueira ,1,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,México ,22.5000485,-100.000037,1654,Ourense ,2814,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Rumania ,45.9852129,24.6859225,293,Oviedo - C.N. ,619,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Canadá ,61.0666922,-107.991707,3576,Oviedo - C.P. ,4919,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Holanda ,52.2288689,5.3214503,3459,Pamplona ,4574,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Paradela ,6,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Pardellas ,1,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Tanzania ,-6.5247123,35.7878438,1,París ,130,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Peñaseita ,1,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Petín ,3,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Congo ,-0.7264327,15.6419155,4,Polonia ,30,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Irlanda ,52.865196,-7.9794599,5022,Ponferrada ,7980,Muxia-Finisterre ,652,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bosnia ,44.3053476,17.5961467,8,Ponferrada. C.Inv. ,61,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Nueva Zelanda ,-41.5000831,172.8344077,642,Ponte de Lima ,1315,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Cabo Verde ,16.0000552,-24.0083947,7,Pontedeume ,42,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Puerto Rico ,18.2214149,-66.4132818,219,Porriño ,594,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Angola ,-11.8775768,17.5691241,7,Povoa de Varzim ,60,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Paraguay ,-23.3165935,-58.1693445,52,Puebla de Sanabria ,254,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Nigeria ,9.6000359,7.9999721,1,Puente la Reina ,149,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Quiroga ,11,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Aruba ,12.517572,-69.9649462,1,R.Pais Vasco C.F. ,124,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Kenya ,1.4419683,38.4313975,5,Rábade ,37,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Fiji ,-18.1239696,179.0122737,1,Rabanal del Camino ,126,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Perú ,-6.8699697,-75.0458515,180,"Rates, S. Pedro ",531,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Mauricio ,-20.2759451,57.5703566,3,Reino Unido C.F. ,24,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Reino Unido C.Ing ,1,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Republica Checa ,13,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Resto Africa ,14,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Guatemala ,15.6356088,-89.8988087,46,Resto Andalucia ,245,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Noruega ,60.5000209,9.0999715,805,Resto Asturias - C.N ,1793,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Letonia ,56.8406494,24.7537645,104,Resto Asturias - C.P. ,358,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Groenlandia ,77.6192349,-42.8125967,1,Resto C. León - V.P. ,121,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Rusia ,64.6863136,97.7453061,742,Resto C. León C.F. ,1654,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Islandia ,64.9841821,-18.1059013,112,Resto Cantabria ,362,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Moldavia ,47.2879608,28.5670941,15,Resto de Extremadura ,88,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bielorrusia ,53.4250605,27.6971358,36,Resto Europa ,241,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Vanuatu ,-16.5255069,168.1069154,1,Resto Galicia ,156,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Taiwán ,23.9739374,120.9820179,97,Resto País Vasco - C.N. ,333,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Argentina ,-34.9964963,-64.9672817,1168,Resto Portugal ,2246,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Finlandia ,63.2467777,25.9209164,680,Ribadeo ,1401,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Etiopía ,10.2116702,38.6521203,5,Roma ,35,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Reino Unido ,54.7023545,-3.2765753,4396,Roncesvalles ,7849,Otros caminos ,586,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Rusia ,1,NULL,NULL,NULL,NULL
2014,NULL,NULL,Female,109429,Bike,25332,Religious and other,120474,Italia ,42.6384261,12.674297,20254,S. Jean P. Port ,29357,Camino Portugués,35501,< 30 ,67374
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Estonia ,58.7523778,25.3319078,157,Sahagún ,389,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ucrania ,49.4871968,31.2718321,169,Salamanca ,506,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Nicaragua ,12.6090157,-85.2936911,14,Salas ,82,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,República Checa ,49.8167003,15.4749544,760,Samos ,1685,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,San Juan de Ortega ,16,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Filipinas ,12.7503486,122.7312101,173,San Sebastián ,513,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Eslovaquia ,48.7411522,19.4528646,608,Santander ,1057,NULL,NULL,NULL,NULL
2014,No,237983,Male,128554,Foot,211033,Religious,101042,España ,39.3260685,-4.8379791,113655,Sarria ,58575,Camino Francés ,162055,30 - 60 ,131817
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Hungría ,47.1817585,19.5060937,1087,Sevilla ,2132,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Sobrado ,5,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Uruguay ,-32.8755548,-56.0201525,281,Somport ,605,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Timor Oriental ,-8.5151979,125.8375756,2,Sto. Domingo de la Calzada ,168,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Serbia ,44.1534121,20.55144,25,Suiza ,211,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Zimbabwe ,-18.4554963,29.7468414,1,Tineo - C.P. ,131,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Suecia ,59.6749712,14.5208584,1043,Triacastela ,1919,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,Horseback,1520,Not religious,16467,Alemania ,51.0834196,10.4234469,16348,Tui ,11577,Camino del Norte ,15089,> 60 ,38792
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Valcarlos ,3,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Brasil ,-10.3333333,-53.2,3272,Valença do Minho ,4553,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Maldivas ,4.7064352,73.3287853,1,Valencia O.C. ,134,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Valladolid ,20,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Turquía ,38.9597594,34.9249653,35,Vega de Valcarce ,239,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Vegadeo ,6,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ventas de Narón ,2,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Camboya ,13.5066394,104.869423,2,Verín ,163,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Papúa - Nueva Guinea ,-5.6816069,144.2489081,2,Vezelay ,162,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Liechtensein ,47.1416307,9.5531527,3,Viana do Castelo ,184,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,India ,22.3511148,78.6677428,52,Vigo ,274,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Vilabade ,6,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Austria ,47.59397,14.12456,1599,Vilafranca ,2555,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Sudáfrica ,-28.8166236,24.991639,650,Vilalba ,1341,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Vincios ,1,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Rwanda ,-1.9646631,30.0644358,9,Viseu ,70,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Viveiro ,4,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Antillas Holandesas ,12.12516617,-68.2676656,4,XFonsagrada ,28,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,XGrandas de Salime ,15,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,XLa Rioja ,5,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Mauritania ,20.2540382,-9.2399263,3,XSan Sebastian ,25,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,XTineo ,3,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Xunqueira de Ambia ,110,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Croacia ,45.5643442,17.0118954,140,Zamora ,379,NULL,NULL,NULL,NULL
2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bermudas ,32.3018217,-64.7603583,1,Zaragoza ,123,NULL,NULL,NULL,NULL
2015,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Argelia ,28.0000272,2.9999825,36,A Guarda ,257,NULL,NULL,NULL,NULL
2015,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Vietnam ,13.2904027,108.4265113,9,A Guarda ,151,NULL,NULL,NULL,NULL
2015,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,A Rúa ,8,NULL,NULL,NULL,NULL
2015,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bolivia ,-17.0568696,-64.9912286,58,Abadin ,313,NULL,NULL,NULL,NULL
2015,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Sri Lanka ,7.5554942,80.7137847,9,Abadin ,150,NULL,NULL,NULL,NULL
2015,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Uruguay ,-32.8755548,-56.0201525,330,Alemania ,607,NULL,NULL,NULL,NULL
2015,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Guam ,13.4501257,144.757551,3,Allariz ,159,NULL,NULL,NULL,NULL
2015,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Andorra ,4,NULL,NULL,NULL,NULL
